FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName,ImageURL
450,450,4,0,Avocado oil,"Huile végétale, avocat",1989-01-01,,4581,,https://media.istockphoto.com/id/1438075365/photo/avocado-oil.jpg?s=612x612&w=0&k=20&c=Ag-yFNdj0-P5YJc_V2vIxJo7BAsZclvIC4YwKJJ11O4=
451,451,4,0,Canola oil,"Huile végétale, canola (colza)",1989-01-01,,4582,,https://media.istockphoto.com/id/177295921/photo/extra-virgin-oil-in-a-bottle-with-rapeseed-flowers.jpg?s=612x612&w=0&k=20&c=RSzEYrqZK32FdAh2hZTpzlXful-CXguMHIK9XKsb8kM=
453,453,4,0,Sunflower oil,"Huile végétale, tournesol, acide oléique (70% et plus)",1990-01-01,,4584,,https://img.freepik.com/premium-photo/sunflower-with-bottle-oil-white-background_181303-5740.jpg
464,464,4,3,Lard,"Gras animal, saindoux (porc)",1981-01-01,,4002,,https://media.istockphoto.com/id/460521833/photo/lard-on-white-background.jpg?s=612x612&w=0&k=20&c=cQJLEwn8kMfVNfhLxB7CsbiB3EMAm2PvYoTsllFm0_Q=
526,526,4,0,Thousand island dressing,"Vinaigrette, mille îles, commerciale, régulière",1981-01-01,,4017,,https://www.venturafoods.com/wp-content/uploads/pim-images/00026700152702_C1CC-600x600.jpg
531,531,4,0,Mayonnaise,"Vinaigrette, mayonnaise, commerciale, régulière",1985-01-01,,4025,,https://media.istockphoto.com/id/908748682/vector/mayonnaise-sauce-in-bowl-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=XlZoznyF634_dmRs8aBanVCA3Mr40KpQ2ZeNOMMLNQw=
532,532,4,0,Italian dressing,"Vinaigrette, italienne, commerciale, régulière",1981-01-01,,4114,,https://media.istockphoto.com/id/969658174/photo/italian-dressing-in-cup-isolated-on-white.jpg?s=612x612&w=0&k=20&c=OGOSpc-XICl0ie4HmmZS7DEodruVtY-R4NN2f5ySuNQ=
550,550,4,23,Margarine,"Tartinade, mélange, 20% beurre / 80% canola oil",1991-01-01,,,,https://media.istockphoto.com/id/157569480/photo/just-opened-margarine-box-isolated-on-white.jpg?s=612x612&w=0&k=20&c=2dyrJvkSnQIjXVUZLfkCqqXL8aYaqPCDqX9kLw-Cmy4=
571,571,5,0,Chicken giblets,"Poulet à griller, abats, cru",1981-01-01,,5020,Gallus gallus,https://cdn4.volusion.store/rdclj-yquej/v/vspfiles/photos/10002850-2.jpg?v-cache=1470740364
574,574,5,0,Chicken gizzard,"Poulet à griller, gésier, cru",1981-01-01,,5023,Gallus gallus,https://eg.alpremium.ca/cdn/shop/files/ji-zhen-800x800.jpg?v=1717082487
576,576,5,0,Chicken heart,"Poulet à griller, coeur, cru",1981-01-01,,5025,Gallus gallus,https://media.istockphoto.com/id/922681892/photo/raw-chicken-hearts-isolated-on-white-close-up.jpg?s=612x612&w=0&k=20&c=Mc8fJkJuNL2ITQFKckzzk200jMSt39MFltXxGWpdPw0=
578,578,5,0,Chicken liver,"Poulet à griller, foie, cru",1981-01-01,,5027,Gallus gallus,https://img.freepik.com/premium-photo/raw-chicken-liver-close-up-isolated-white-background-with-copy-space_154092-3263.jpg
607,607,5,0,Chicken leg,"Poulet à griller, cuisse, viande et peau, cru",1981-01-01,,5075,Gallus gallus,https://media.istockphoto.com/id/599876836/photo/raw-chicken-legs.jpg?s=612x612&w=0&k=20&c=6SXq1ZmcgPdzu_DPKwfVXZFsHjIeroK77tO0_Kx9ReI=
616,616,5,0,Chicken neck,"Poulet à griller, cou, viande et peau, cru",1981-01-01,,5084,Gallus gallus,https://media.istockphoto.com/id/954577420/photo/raw-chicken-neck.jpg?s=612x612&w=0&k=20&c=nZqAwM9QbcxwMh8W_YBUxEZNU9jppU2FQnhjbhrTVDo=
626,626,5,0,Chicken wing,"Poulet à griller, aile, viande et peau, cru",1981-01-01,,5100,Gallus gallus,https://media.istockphoto.com/id/489516996/photo/raw-chicken-wings-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=0wJ7DOsttlBj3BeBRzRd1tYHYRDTTkWM4j3CdUhZ6Vc=
662,662,5,0,Duck,"Canard domestiqué, viande et peau, crues",1981-01-01,,5139,Anas platyrhynchos,https://media.istockphoto.com/id/1026181690/photo/raw-whole-duck-isolated-on-white.jpg?s=612x612&w=0&k=20&c=Y9P7g3bibXGB2iPjcsgFnwV8y0HChcHWE_-SvThbbSM=
666,666,5,0,Duck liver,"Canard domestiqué, foie, cru",1981-01-01,,5143,Anas platyrhynchos,https://img.freepik.com/premium-photo/raw-duck-liver-offals-wooden-plate-high-quality-isolate-white-background_89816-47959.jpg
668,668,5,28,Duck breast,"Canard sauvage, autochtone, poitrine, viande seulement, cru",1981-01-01,,5145,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvl_1oNlWI98ckixjSdDIhvx3EDFTgWPmQkg&s
669,669,5,0,Goose,"Oie domestiquée, viande et peau, crues",1981-01-01,,5146,Anser anser,https://img.freepik.com/premium-photo/raw-whole-goose-poultry-meat-isolated-white-background-top-view_89816-53390.jpg
674,674,5,0,Guinea,"Pintade, viande et peau, crues",1981-01-01,,5151,Numida meleagris,https://img.freepik.com/premium-photo/raw-guineafowl-guinea-fowl-with-herbs-steel-tray-isolated-white-background_89816-44293.jpg
676,676,5,0,Pheasant,"Faisant, viande et peau, crues",1981-01-01,,5153,Phasianus colchicus,https://images.fineartamerica.com/images-medium-large-5/1-raw-pheasant-geoff-kiddscience-photo-library.jpg
678,678,5,0,Pheasant breast,"Faisan, poitrine, viande seulement, cru",1981-01-01,,5155,Phasianus colchicus,https://img.freepik.com/premium-photo/pheasant-breast-meat-isolated-solid-white-background_1079150-220819.jpg
679,679,5,0,Pheasant leg,"Faisan, cuisse, viande seulement, cru",1981-01-01,,5156,Phasianus colchicus,https://img.freepik.com/premium-photo/uncooked-chicken-leg-piece-isolated-white-background_271326-1103.jpg
680,680,5,0,Quail,"Caille, viande et peau, crue",1981-01-01,,5157,Coturnix spp. and Colinus spp,https://media.istockphoto.com/id/1152133472/photo/quail-on-white.jpg?s=612x612&w=0&k=20&c=oT7vaGsxrVactxVB7encKZqpvF0MEfQRWrmR10v8gkU=
682,682,5,0,Quail breast,"Caille, poitrine, viande seulement, crue",1981-01-01,,5159,Coturnix spp. and Colinus spp,https://frozenchickenexport.store/wp-content/uploads/2025/06/Whole-Chicken-Breast-Skinless-Chicago-USA.jpg
683,683,5,0,Pigeon,"Pigeonneaux (pigeon), viander et peau, crues",1981-01-01,,5160,Columba spp.,https://classicdeli.vn/danang/641-large_default/frozen-pigeon-oven-ready-450-500g.jpg
685,685,5,0,Pigeon breast,"Pigeonneaux (pigeon), poitrine, viande seulement, cru",1981-01-01,,5162,Columba spp.,https://img.freepik.com/premium-photo/pigeon-breast-meat-isolated-solid-white-background_1079150-220308.jpg
688,688,5,38,Turkey,"Dinde, toutes catégories, viande et peau, crue",1981-01-01,,5165,Meleagris gallopavo,https://media.istockphoto.com/id/173549350/photo/a-raw-large-turkey-for-thanksgiving-day-dinner.jpg?s=612x612&w=0&k=20&c=dl1LO55L7DZkDLzlWXeDz52kBIqR_IsCE2ycMpmWSUw=
694,694,5,0,Turkey giblets,"Dinde, toutes catégories, abats, crus",1981-01-01,,5171,Meleagris gallopavo,https://media.istockphoto.com/id/1998377094/photo/poultry-offal-isolated-raw-chicken-stomach-poultry-giblets-fresh-turkey-stomach-chicken.jpg?s=612x612&w=0&k=20&c=B4ieQwQqwHYeTOf-4WWXDuMUvVT1tunmu3F-FY0ltpY=
696,696,5,0,Turkey gizzard,"Dinde, toutes catégories, gésier, cru",1981-01-01,,5173,Meleagris gallopavo,https://media.istockphoto.com/id/1880132133/photo/raw-chicken-or-turkey-gizzards-with-salt-spices-and-herbs.jpg?s=612x612&w=0&k=20&c=qdt_Iw09ELAgtO7_aMyDcQu4hvp-XvvIqeXTzASqEeE=
698,698,5,0,Turkey heart,"Dinde, toutes catégories, coeur, cru",1981-01-01,,5175,Meleagris gallopavo,https://img.freepik.com/premium-photo/raw-turkey-hearts-offal-isolated-white-background-top-view_89816-52951.jpg
700,700,5,0,Turkey liver,"Dinde, toutes catégories, foie, cru",1981-01-01,,5177,Meleagris gallopavo,https://media.istockphoto.com/id/588999390/photo/raw-turkey-liver.jpg?s=612x612&w=0&k=20&c=FcoH0FPDjQf79D9UyozI5lJhp1LRMytEcvyo5txUr7c=
702,702,5,0,Turkey neck,"Dinde, toutes catégories, cou, viande seulement, crue",1981-01-01,,5179,Meleagris gallopavo,https://media.istockphoto.com/id/2119265375/photo/fresh-raw-turkey-necks-meat-in-a-wooden-plate-with-thyme-isolated-on-white-background-top-view.jpg?s=612x612&w=0&k=20&c=yqCQlCTbGLO2nQ5CIJzutZ2F9Jmt58H7BCmsl3iFsRA=
712,712,5,38,Turkey back,"Dinde, toutes catégories, dos, viande et peau, crue",1981-01-01,,,Meleagris gallopavo,https://img.freepik.com/premium-photo/fresh-turkey-poultry-meat-isolated-white-background_627378-3695.jpg
714,714,5,38,Turkey breast,"Dinde, toutes catégories, poitrine, viande et peau, crue",1981-01-01,,5191,Meleagris gallopavo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnEykdr2rDBkK9ARJTdZR1x-Vy3PypTxU9Ww&s
716,716,5,38,Turkey leg,"Dinde, toutes catégories, cuisse, viande et peau, crue",1981-01-01,,5193,Meleagris gallopavo,https://media.istockphoto.com/id/178398615/photo/raw-turkey-drumsticks.jpg?s=612x612&w=0&k=20&c=c89Llbfg-DV3z9Z02CTZOGjeHWrFJJZ1xxvJACcgDJg=
718,718,5,38,Turkey wing,"Dinde, toutes catégories, aile, viande et peau, crue",1981-01-01,,5195,Meleagris gallopavo,https://media.istockphoto.com/id/1370537135/photo/turkey-wing.jpg?s=612x612&w=0&k=20&c=xN8DB9U1-dRzIo7EG14I5ByoLqgnqy-raj0xIufy5pU=
815,815,5,38,Ground turkey,"Dinde, toutes catégories, hachée, crue",1993-01-01,,5305,,https://media.istockphoto.com/id/1887064786/photo/raw-mince-or-ground-chicken-meat-isolated-on-white-background-top-view.jpg?s=612x612&w=0&k=20&c=gT41ganuk1kAYhBWqSDkDYWkNIYCxX9s8RnZjCHp-O8=
817,817,5,0,Cornish game hen,"Poulet, poulet de courouailles, viande et peau, crues",1994-01-01,,5307,,https://media.istockphoto.com/id/182222392/photo/raw-rock-cornish-game-hen.jpg?s=612x612&w=0&k=20&c=ETIxr-_DOPli_4oVWsTI-1Ke2d0i3NtCuwOSCRR8xBg=
832,832,5,0,Chicken back,"Poulet à griller, dos, viande et peau, cru",1996-01-01,,5048,Gallus gallus,https://rawforpets.ca/cdn/shop/files/chickenbacks.png?v=1714850299
838,838,5,0,Chicken breast,"Poulet à griller, poitrine, viande et peau, cru",1996-01-01,,5057,Gallus gallus,https://media.istockphoto.com/id/93456470/photo/two-raw-chicken-breast-on-white-backdrop.jpg?s=612x612&w=0&k=20&c=ZjLBVTWFSMpkDR9iiu5X2xBHyWlv5glzsOjJd5mkcfg=
844,844,5,0,Chicken drumsick,"Poulet à griller, pilon, viande et peau, cru",1996-01-01,,5066,Gallus gallus,https://media.istockphoto.com/id/599876836/photo/raw-chicken-legs.jpg?s=612x612&w=0&k=20&c=6SXq1ZmcgPdzu_DPKwfVXZFsHjIeroK77tO0_Kx9ReI=
850,850,5,0,Chicken thigh,"Poulet à griller, haut de cuisse, viande et peau, cru",1996-01-01,,5091,Gallus gallus,https://media.istockphoto.com/id/1368579074/photo/raw-chicken-thighs-isolated-on-white.jpg?s=612x612&w=0&k=20&c=Q8wGTUUTHR5fyVuoKK54bqU-uhL5LZel7VgkKECwdxM=
886,886,5,23,Canned chicken,"Volaille, produit: poulet, conserve, flocons",1996-01-01,,,,https://img.freepik.com/free-photo/open-tuna-can-seen-from_1187-2499.jpg?w=360
887,887,5,0,Canned turkey,"Volaille, produit: dinde, conserve, flocons",1996-01-01,,,,https://i5.walmartimages.com/asr/8424abc6-ea41-4bd2-84fc-fb3f342d38a5.60da0863b94f3fa5bae1969111cbc45b.jpeg?odnHeight=768&odnWidth=768&odnBg=FFFFFF
918,918,5,0,Lean ground chicken,"Poulet, haché, maigre, cru",1996-01-01,,5332,,https://media.istockphoto.com/id/498579651/photo/serving-of-ground-chicken.jpg?s=612x612&w=0&k=20&c=emB85hQfHolhDWtl71mXUZL9U23lJYzpQGQlI-iNXXY=
927,927,6,38,Beef broth,"Soupe, bouillon, boeuf, prête-à-servir",1983-01-01,,6008,,https://media.istockphoto.com/id/1395219946/photo/bowl-of-chicken-broth.jpg?s=612x612&w=0&k=20&c=AsioPoG1OIfa9GVIL-KCSyUMzSI_Xl25vUOU4Aiz44w=
928,928,6,0,Beef noodle soup,"Soupe, boeuf et nouilles, conserve, condensée",1981-01-01,,6009,,https://media.istockphoto.com/id/533440176/photo/taiwanese-beef-noodle-soup.jpg?s=612x612&w=0&k=20&c=gbRLX_uHk-P1SiRvmHFWoWGazjL6Y7cVXPgu5yGCwmk=
930,930,6,38,Cheddar cheese soup,"Soupe, fromage cheddar, conserve, condensée",1983-01-01,,6011,,https://img.freepik.com/premium-photo/broccoli-cheddar-soup-white-plate-white-background_864588-11060.jpg
931,931,6,38,Chicken broth,"Soupe, bouillon, poulet, conserve, condensée",1981-01-01,,6013,,https://media.istockphoto.com/id/1395219946/photo/bowl-of-chicken-broth.jpg?s=612x612&w=0&k=20&c=AsioPoG1OIfa9GVIL-KCSyUMzSI_Xl25vUOU4Aiz44w=
932,932,6,38,Chicken chowder,"Soupe, chaudrée de poulet, (à la king), prête-à-servir",1983-01-01,,6015,,https://media.istockphoto.com/id/172443931/photo/chicken-soup.jpg?s=612x612&w=0&k=20&c=giby74YPyWBvs8v6JRWPdswPia_iaW6ExgGGUweeMqE=
933,933,6,38,Cream chicken soup,"Soupe, crème, poulet, conserve, condensée",1981-01-01,,6016,,https://media.istockphoto.com/id/1497826110/photo/cream-soup-with-dill-on-white-background.jpg?s=612x612&w=0&k=20&c=1K5qJUC0zfxS_CyWJpqAaKXpYnZay3YiXi3StNSL8aU=
936,936,6,38,Chicken noodle soup,"Soupe, poulet et nouilles, conserve, condensée",1981-01-01,,6019,,https://media.istockphoto.com/id/186834944/photo/chicken-soup.jpg?s=612x612&w=0&k=20&c=_OHrIshVIdpuU1tBArGILss859xoVgLATc0gDljuVPI=
947,947,6,0,Minestrone soup,"Soupe, minestrone, conserve, condensée",1981-01-01,,6040,,https://static.vecteezy.com/system/resources/previews/026/554/383/non_2x/hearty-and-warming-minestrone-soup-isolated-on-white-background-photo.jpg
949,949,6,0,Cream mushroom soup,"Soupe, crème, champignons, conserve, condensée",1981-01-01,,6043,,https://img.freepik.com/premium-photo/mushroom-soup-bowl-isolated-white-background_92534-3489.jpg
950,950,6,0,Onion soup,"Soupe, oignon, conserve, condensée",1981-01-01,,6045,,https://img.freepik.com/free-photo/french-onion-soup-isolated-white-background_123827-19705.jpg
967,967,6,0,Beef broth powder,"Soupe, bouillon, boeuf, déshydratée",1990-01-01,,6075,,https://img.freepik.com/free-photo/small-heap-ground-mustard-isolated-white-background-with-copy-space-text-images-spices-herbs-packaging-concept-close-up-side-view_639032-2026.jpg?semt=ais_hybrid&w=740
968,968,6,0,Beef broth cubed,"Soupe, bouillon, boeuf, cube, déshydratée",1983-01-01,,6076,,https://media.istockphoto.com/id/599867126/photo/beef-flavored-bouillon-cubes-in-a-bowl-side-view.jpg?s=612x612&w=0&k=20&c=iVfbf3NRV5A-5WEjsEF2XCwyXNe9m1EWd3eRZZ5LV8g=
969,969,6,30,Beef noodle soup powder,"Soupe, boeuf et nouilles, déshydratée",1981-01-01,,6077,,https://yupik.com/media/catalog/product/cache/1054d410dd263de80a96454b0af163a2/2/0/20121P_Side_Beef-soup-base_1.jpg
970,970,6,0,Cauliflower soup powder,"Soupe, chou-fleur, déshydratée",1983-01-01,,6078,,https://www.fitaky.com/uploads/allimg/201104/1-201104114200.jpg
972,972,6,0,Chicken broth powder,"Soupe, bouillon, poulet, déshydratée",1983-01-01,,6080,,https://img.freepik.com/premium-photo/chicken-broth-powder-isolated-white-background-aromatic-seasoning-chicken-broth-with-vegetables-isolated-white-background-powder-aromatic-chicken-broth-with-vegetable-white-background_251795-214.jpg
973,973,6,0,Chicken broth cubed,"Soupe, bouillon, poulet, cube, déshydratée",1983-01-01,,6081,,https://media.istockphoto.com/id/174992378/photo/chicken-bouillon-cube.jpg?s=612x612&w=0&k=20&c=FX8Dvf0vXxhf7whG-ESEfBs6j736hls_bfIpDMFVUZ0=
974,974,6,0,Cream chicken soup powder,"Soupe, crème, poulet, déshydratée",1983-01-01,,,,https://5.imimg.com/data5/JJ/JJ/GLADMIN-/chicken-broth-powder-250x250.jpg
981,981,6,0,Minestrone soup powder,"Soupe, minestrone, déshydratée",1983-01-01,,6092,,https://tamarbakfar.co.il/wp-content/uploads/2020/11/IMG_2475.jpg
982,982,6,0,Mushroom soup powder,"Soupe, champignons, déshydratée",1983-01-01,,6093,,https://media.istockphoto.com/id/2162376483/photo/shiitake-mushroom-powder.jpg?s=612x612&w=0&k=20&c=5XiMInXHrDcBxPhi0dboOjgI7-4Vx5esAupC_V-SuVQ=
983,983,6,0,Oxtail soup powder,"Soupe, queue de boeuf, déshydratée",1983-01-01,,6095,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1x-gxfvh_gVLEv_ZFKWIYZudhe0B1ljKC2A&s
984,984,6,0,Pea soup powder,"Soupe, pois verts ou cassés, déshydratée",1981-01-01,,6096,,https://media.istockphoto.com/id/1481864577/photo/green-pea-powder.jpg?s=612x612&w=0&k=20&c=MHvF_QVUgjI4LAms_S_MZlSYpR8OtnKwGWUHgtRW4Zs=
985,985,6,0,Tomatao soup powder,"Soupe, tomates, déshydratée",1983-01-01,,6098,,https://5.imimg.com/data5/SELLER/Default/2024/5/420050295/IG/RN/WA/221844519/loose-tomato-soup-powder-500x500.jpg
997,997,6,0,Teriyaki sauce,"Sauce, teriyaki, prête-à-servir",1983-01-01,,6112,,https://img.freepik.com/premium-photo/teriyaki-sauce-with-sesame-seeds-isolated-white-background-side-view_166116-4597.jpg
1001,1001,6,0,Beef gravy,"Sauce, boeuf, conserve",1990-01-01,,6116,,https://media.istockphoto.com/id/155142771/photo/white-china-gravy-boat-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=16IMNUu0OSVeOnX-eN4ppO-IRNCihl1oUDQClO0iusE=
1002,1002,6,0,Beef gravy powder,"Sauce, boeuf, déshydratée",1990-01-01,,6118,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1003,1003,6,0,Chicken gravy,"Sauce, poulet, conserve",1983-01-01,,6119,,https://img.freepik.com/premium-photo/gravy-with-white-background-high-quality-ultra-hd_889056-83410.jpg
1004,1004,6,0,Chicken gravy powder,"Sauce, poulet, déshydratée",1983-01-01,,6120,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1005,1005,6,0,Mushroom gravy,"Sauce, champignons, conserve",1983-01-01,,6121,,https://img.freepik.com/premium-photo/concept-tasty-food-with-mushroom-sauce-isolated-white-background_185193-69866.jpg
1006,1006,6,0,Mushroom gravy powder,"Sauce, champignons, déshydratée",1983-01-01,,6122,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1007,1007,6,0,Onion gravy powder,"Sauce, oignon, déshydratée",1983-01-01,,6123,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1008,1008,6,0,Pork gravy powder,"Sauce, porc, déshydratée",1983-01-01,,6124,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1009,1009,6,0,Turkey gravy,"Sauce, dinde, conserve",1983-01-01,,6125,,https://img.freepik.com/premium-photo/gravy-with-white-background-high-quality-ultra-hd_889056-83410.jpg
1010,1010,6,0,Turkey gravy powder,"Sauce, dinde, déshydratée",1983-01-01,,6126,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1011,1011,6,0,Gravy powder,"Sauce, non spécifiée, déshydratée",1983-01-01,,6127,,https://www.gordonrestaurantmarket.com/wp-content/uploads/2022/05/157291-RAW-6.jpg
1012,1012,6,0,Chicken noodle soup powder,"Soupe, poulet et nouilles, déshydratée",1981-01-01,,6128,,https://www.shutterstock.com/image-photo/chicken-stock-powder-white-bowl-600nw-2258292295.jpg
1017,1017,6,0,Barbecue sauce,"Sauce, barbecue, prête-à-servir",1981-01-01,,6150,,https://media.istockphoto.com/id/680114220/photo/grill-sauce-on-white-background.jpg?s=612x612&w=0&k=20&c=JjGKhoEyJWNswxz-ltvVVDo9X2uI-pDHXT9sncd7G4M=
1025,1025,6,0,Salsa,"Sauce, salsa, prête-à-servir",1995-01-01,,6164,,https://img.freepik.com/premium-photo/tomato-salsa-bowl-isolated-white-background-tomato-salsa_810275-6236.jpg
1029,1029,6,0,Hot sauce,"Sauce, piments forts, prête-à-servir",1995-01-01,,6168,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAtHBZC4yTy8U1mr0cjSBVTGlQV-dASWUBEQ&s
1030,1030,6,0,Tabasco,"Sauce, piments, TABASCO, prête-à-servir",1995-01-01,,6169,,https://www.webstaurantstore.com/images/products/extra_large/302711/1877595.jpg
1116,1116,6,3,Pea soup,"soupe, pois verts, conserve, condensée",1981-01-01,,6049,,https://img.freepik.com/free-photo/green-pea-soup-bowl-isolated-white-background_123827-21316.jpg
1120,1120,6,3,Onion soup powder,"Soupe, oignon, déshydratée",1981-01-01,,6094,,https://bulkfoods.com/1297-large_default/french-onion-soup-mix.jpg
1121,1121,6,38,Tomato soup,"Soupe, tomates, conserve, condensée",1981-01-01,,6159,,https://media.istockphoto.com/id/183367096/photo/tomato-soup.jpg?s=612x612&w=0&k=20&c=xGwtRtgp7jM3GeI4Nr-6BGSffbFXFDJNM0qwfr4uI50=
1130,1130,6,0,Steak sauce,"Sauce, bifteck, HP ou A1, prête-à-servir",1981-01-01,,27048,,https://img.freepik.com/premium-photo/small-square-glass-bowl-filled-with-rich-brown-sauce-white-background-minimalist-setting_147620-3891.jpg
1131,1131,6,0,Tartar sauce,"Sauce, tartare, prête-à-servir",1981-01-01,,27049,,https://media.istockphoto.com/id/1336552413/photo/tartar-sauce-in-the-glass-bowl-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=IxkmZ0a5uyxMHsnr29V3fKTjdbcXnMScd1oS58tO4Fk=
1133,1133,6,0,Worcestershire,"Sauce, worcestershire, prête-à-servir",1988-01-01,,6971,,https://media.istockphoto.com/id/1144445998/photo/worcester-sauce-pouring.jpg?s=612x612&w=0&k=20&c=nHVke7BvUiVSmkUQVihqZaUIzxCvCbIcWtNn09JgNtg=
1135,1135,6,20,Mustard,"Sauce, moutarde, brune, prête-à-servir",1981-01-01,,,,https://media.istockphoto.com/id/1003364168/vector/bowl-with-mustard-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=WOl1-EIcnwcEMvHISkY9uMHUmFbCz5QVUwmr1bcRsJ4=
1139,1139,7,0,Bierwurst,"Saucisse, saucisson de bière, porc",1983-01-01,,7003,,https://media.istockphoto.com/id/1164477284/photo/fresh-boiled-sausages-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=4YossaDWgEMESUM1JROuSqMt98LEEgn0rWwQJaOh0i0=
1140,1140,7,0,Bockwurst,"Saucisse, Bockwurst, porc/veau, lait/oeufs, crue",1983-01-01,,7006,,https://img.freepik.com/premium-photo/bockwurst-sausage-white-background_1339-23166.jpg
1142,1142,7,0,Bratwurst,"Saucisse, Brotwurst, porc, boeuf, avec lait écrémé en poudre",1983-01-01,,7015,,https://media.istockphoto.com/id/121176549/photo/close-up-of-grilled-bratwurst-on-white-background.jpg?s=612x612&w=0&k=20&c=h2JIpa6jQTGARvidji8mpchTU3pIywmAOUBNcXe97Lc=
1143,1143,7,38,Cheese sausage,"Saucisse fumée, fromage, porc, boeuf",1983-01-01,,7016,,https://img.freepik.com/premium-photo/cheese-sausage-isolated-white-background_219717-3470.jpg
1147,1147,7,38,Turkey sausage,"Saucisse fumée, dinde",1981-01-01,,7025,,https://media.istockphoto.com/id/1140793880/photo/poultry-sausages.jpg?s=612x612&w=0&k=20&c=RtdsWtl52KyRXhT1CkuZjDvi8uDha6BlSduNGEUU_3U=
1148,1148,7,38,Sliced ham,"Charcuterie, jambon, cuit, tranché",1983-01-01,,7028,,https://img.freepik.com/premium-photo/ham-sliced-sausage-isolated-white-background_120872-13082.jpg
